species	taxid	gene_stable_id	transcript_stable_id	protein_stable_id	primary_accession	secondary_accession
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3280	EAK88322	EAK88322	CM000429	EAK88322
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3290	EAZ51357	EAZ51357	CM000429	EAZ51357
Cryptosporidium_parvum_iowa_ii	353152	cgd1_330	EAK88590	EAK88590	CM000429	EAK88590
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3300	EAK88321	EAK88321	CM000429	EAK88321
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3310	EAK88320	EAK88320	CM000429	EAK88320
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3320	EAK88319	EAK88319	CM000429	EAK88319
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3330	EAK88318	EAK88318	CM000429	EAK88318
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3340	EAK88547	EAK88547	CM000429	EAK88547
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3350	EAK88311	EAK88311	CM000429	EAK88311
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3360	EAK88317	EAK88317	CM000429	EAK88317
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3370	EAK88315	EAK88315	CM000429	EAK88315
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3380	EAK88316	EAK88316	CM000429	EAK88316
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3390	EAK88550	EAK88550	CM000429	EAK88550
Cryptosporidium_parvum_iowa_ii	353152	cgd1_340	EAK88518	EAK88518	CM000429	EAK88518
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3400	EAK88314	EAK88314	CM000429	EAK88314
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3410	EAK88549	EAK88549	CM000429	EAK88549
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3420	EAK88313	EAK88313	CM000429	EAK88313
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3430	EAK88312	EAK88312	CM000429	EAK88312
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3440	EAK88548	EAK88548	CM000429	EAK88548
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3450	EAZ51358	EAZ51358	CM000429	EAZ51358
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3460	EAK88546	EAK88546	CM000429	EAK88546
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3470	EAZ51359	EAZ51359	CM000429	EAZ51359
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3480	EAK88307	EAK88307	CM000429	EAK88307
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3490	EAK88308	EAK88308	CM000429	EAK88308
Cryptosporidium_parvum_iowa_ii	353152	cgd1_350	EAK88519	EAK88519	CM000429	EAK88519
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3500	EAK88310	EAK88310	CM000429	EAK88310
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3510	EAK88309	EAK88309	CM000429	EAK88309
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3520	EAK88304	EAK88304	CM000429	EAK88304
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3530	EAK88305	EAK88305	CM000429	EAK88305
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3540	EAK88306	EAK88306	CM000429	EAK88306
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3550	EAK88303	EAK88303	CM000429	EAK88303
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3560	EAK88302	EAK88302	CM000429	EAK88302
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3570	EAK88301	EAK88301	CM000429	EAK88301
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3580	EAK88300	EAK88300	CM000429	EAK88300
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3590	EAK88299	EAK88299	CM000429	EAK88299
Cryptosporidium_parvum_iowa_ii	353152	cgd1_360	EAK88521	EAK88521	CM000429	EAK88521
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3600	EAK88292	EAK88292	CM000429	EAK88292
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3610	EAK88293	EAK88293	CM000429	EAK88293
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3620	EAK88298	EAK88298	CM000429	EAK88298
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3630	EAK88297	EAK88297	CM000429	EAK88297
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3640	EAK88296	EAK88296	CM000429	EAK88296
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3650	EAK88294	EAK88294	CM000429	EAK88294
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3660	EAK88295	EAK88295	CM000429	EAK88295
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3670	EAK88291	EAK88291	CM000429	EAK88291
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3680	EAK88545	EAK88545	CM000429	EAK88545
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3690	EAZ51360	EAZ51360	CM000429	EAZ51360
Cryptosporidium_parvum_iowa_ii	353152	cgd1_370	EAK88520	EAK88520	CM000429	EAK88520
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3700	EAK88290	EAK88290	CM000429	EAK88290
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3710	EAK88289	EAK88289	CM000429	EAK88289
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3720	EAK88596	EAK88596	CM000429	EAK88596
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3730	EAK88288	EAK88288	CM000429	EAK88288
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3740	EAK88287	EAK88287	CM000429	EAK88287
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3750	EAK88286	EAK88286	CM000429	EAK88286
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3760	EAK88285	EAK88285	CM000429	EAK88285
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3770	EAK88284	EAK88284	CM000429	EAK88284
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3780	EAK88283	EAK88283	CM000429	EAK88283
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3790	EAK88276	EAK88276	CM000429	EAK88276
Cryptosporidium_parvum_iowa_ii	353152	cgd1_380	EAK88604	EAK88604	CM000429	EAK88604
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3800	EAK88277	EAK88277	CM000429	EAK88277
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3810	EAK88282	EAK88282	CM000429	EAK88282
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3820	EAK88278	EAK88278	CM000429	EAK88278
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3830	EAK88279	EAK88279	CM000429	EAK88279
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3840	EAK88281	EAK88281	CM000429	EAK88281
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3850	EAK88280	EAK88280	CM000429	EAK88280
Cryptosporidium_parvum_iowa_ii	353152	cgd1_3860	EAZ51361	EAZ51361	CM000429	EAZ51361
Cryptosporidium_parvum_iowa_ii	353152	cgd1_390	EAK88589	EAK88589	CM000429	EAK88589
Cryptosporidium_parvum_iowa_ii	353152	cgd1_40	EAK88539	EAK88539	CM000429	EAK88539
Cryptosporidium_parvum_iowa_ii	353152	cgd1_400	EAK88517	EAK88517	CM000429	EAK88517
Cryptosporidium_parvum_iowa_ii	353152	cgd1_410	EAK88588	EAK88588	CM000429	EAK88588
Cryptosporidium_parvum_iowa_ii	353152	cgd1_420	EAZ51313	EAZ51313	CM000429	EAZ51313
Cryptosporidium_parvum_iowa_ii	353152	cgd1_430	EAK88587	EAK88587	CM000429	EAK88587
Cryptosporidium_parvum_iowa_ii	353152	cgd1_440	EAZ51314	EAZ51314	CM000429	EAZ51314
Cryptosporidium_parvum_iowa_ii	353152	cgd1_450	EAK88516	EAK88516	CM000429	EAK88516
Cryptosporidium_parvum_iowa_ii	353152	cgd1_460	EAK88508	EAK88508	CM000429	EAK88508
Cryptosporidium_parvum_iowa_ii	353152	cgd1_470	EAK88509	EAK88509	CM000429	EAK88509
Cryptosporidium_parvum_iowa_ii	353152	cgd1_480	EAK88515	EAK88515	CM000429	EAK88515
Cryptosporidium_parvum_iowa_ii	353152	cgd1_490	EAK88514	EAK88514	CM000429	EAK88514
Cryptosporidium_parvum_iowa_ii	353152	cgd1_5	cgd1_5-1		CM000429	
Cryptosporidium_parvum_iowa_ii	353152	cgd1_50	EAK88541	EAK88541	CM000429	EAK88541
Cryptosporidium_parvum_iowa_ii	353152	cgd1_500	EAZ51315	EAZ51315	CM000429	EAZ51315
Cryptosporidium_parvum_iowa_ii	353152	cgd1_510	EAK88512	EAK88512	CM000429	EAK88512
Cryptosporidium_parvum_iowa_ii	353152	cgd1_520	EAK88511	EAK88511	CM000429	EAK88511
Cryptosporidium_parvum_iowa_ii	353152	cgd1_530	EAZ51316	EAZ51316	CM000429	EAZ51316
Cryptosporidium_parvum_iowa_ii	353152	cgd1_540	EAK88586	EAK88586	CM000429	EAK88586
Cryptosporidium_parvum_iowa_ii	353152	cgd1_550	EAK88510	EAK88510	CM000429	EAK88510
Cryptosporidium_parvum_iowa_ii	353152	cgd1_560	EAZ51317	EAZ51317	CM000429	EAZ51317
Cryptosporidium_parvum_iowa_ii	353152	cgd1_570	EAK88506	EAK88506	CM000429	EAK88506
Cryptosporidium_parvum_iowa_ii	353152	cgd1_580	EAZ51318	EAZ51318	CM000429	EAZ51318
Cryptosporidium_parvum_iowa_ii	353152	cgd1_590	EAK88507	EAK88507	CM000429	EAK88507
Cryptosporidium_parvum_iowa_ii	353152	cgd1_60	EAZ51310	EAZ51310	CM000429	EAZ51310
Cryptosporidium_parvum_iowa_ii	353152	cgd1_600	EAZ51319	EAZ51319	CM000429	EAZ51319
Cryptosporidium_parvum_iowa_ii	353152	cgd1_610	EAK88603	EAK88603	CM000429	EAK88603
Cryptosporidium_parvum_iowa_ii	353152	cgd1_620	EAZ51320	EAZ51320	CM000429	EAZ51320
Cryptosporidium_parvum_iowa_ii	353152	cgd1_630	EAK88505	EAK88505	CM000429	EAK88505
Cryptosporidium_parvum_iowa_ii	353152	cgd1_640	EAK88504	EAK88504	CM000429	EAK88504
Cryptosporidium_parvum_iowa_ii	353152	cgd1_645	cgd1_645-1		CM000429	
Cryptosporidium_parvum_iowa_ii	353152	cgd1_650	EAK88502	EAK88502	CM000429	EAK88502
Cryptosporidium_parvum_iowa_ii	353152	cgd1_660	EAK88503	EAK88503	CM000429	EAK88503
Cryptosporidium_parvum_iowa_ii	353152	cgd1_670	EAK88501	EAK88501	CM000429	EAK88501
Cryptosporidium_parvum_iowa_ii	353152	cgd1_680	EAZ51321	EAZ51321	CM000429	EAZ51321
Cryptosporidium_parvum_iowa_ii	353152	cgd1_690	EAK88500	EAK88500	CM000429	EAK88500
Cryptosporidium_parvum_iowa_ii	353152	cgd1_70	EAK88537	EAK88537	CM000429	EAK88537
Cryptosporidium_parvum_iowa_ii	353152	cgd1_700	EAZ51322	EAZ51322	CM000429	EAZ51322
Cryptosporidium_parvum_iowa_ii	353152	cgd1_710	EAK88491	EAK88491	CM000429	EAK88491
Cryptosporidium_parvum_iowa_ii	353152	cgd1_720	EAK88492	EAK88492	CM000429	EAK88492
Cryptosporidium_parvum_iowa_ii	353152	cgd1_730	EAK88499	EAK88499	CM000429	EAK88499
Cryptosporidium_parvum_iowa_ii	353152	cgd1_740	EAZ51323	EAZ51323	CM000429	EAZ51323
Cryptosporidium_parvum_iowa_ii	353152	cgd1_750	EAK88498	EAK88498	CM000429	EAK88498
Cryptosporidium_parvum_iowa_ii	353152	cgd1_760	EAK88585	EAK88585	CM000429	EAK88585
Cryptosporidium_parvum_iowa_ii	353152	cgd1_770	EAK88497	EAK88497	CM000429	EAK88497
Cryptosporidium_parvum_iowa_ii	353152	cgd1_780	EAK88496	EAK88496	CM000429	EAK88496
Cryptosporidium_parvum_iowa_ii	353152	cgd1_790	EAK88495	EAK88495	CM000429	EAK88495
Cryptosporidium_parvum_iowa_ii	353152	cgd1_80	EAK88540	EAK88540	CM000429	EAK88540
Cryptosporidium_parvum_iowa_ii	353152	cgd1_800	EAK88494	EAK88494	CM000429	EAK88494
Cryptosporidium_parvum_iowa_ii	353152	cgd1_810	EAK88493	EAK88493	CM000429	EAK88493
Cryptosporidium_parvum_iowa_ii	353152	cgd1_820	EAK88490	EAK88490	CM000429	EAK88490
Cryptosporidium_parvum_iowa_ii	353152	cgd1_830	EAK88489	EAK88489	CM000429	EAK88489
Cryptosporidium_parvum_iowa_ii	353152	cgd1_840	EAK88584	EAK88584	CM000429	EAK88584
Cryptosporidium_parvum_iowa_ii	353152	cgd1_850	EAK88583	EAK88583	CM000429	EAK88583
Cryptosporidium_parvum_iowa_ii	353152	cgd1_860	EAZ51324	EAZ51324	CM000429	EAZ51324
Cryptosporidium_parvum_iowa_ii	353152	cgd1_870	EAK88488	EAK88488	CM000429	EAK88488
Cryptosporidium_parvum_iowa_ii	353152	cgd1_880	EAZ51325	EAZ51325	CM000429	EAZ51325
Cryptosporidium_parvum_iowa_ii	353152	cgd1_890	EAZ51326	EAZ51326	CM000429	EAZ51326
Cryptosporidium_parvum_iowa_ii	353152	cgd1_90	EAK88532	EAK88532	CM000429	EAK88532
Cryptosporidium_parvum_iowa_ii	353152	cgd1_900	EAK88487	EAK88487	CM000429	EAK88487
Cryptosporidium_parvum_iowa_ii	353152	cgd1_905	cgd1_905-1		CM000429	
Cryptosporidium_parvum_iowa_ii	353152	cgd1_910	EAK88582	EAK88582	CM000429	EAK88582
Cryptosporidium_parvum_iowa_ii	353152	cgd1_920	EAK88581	EAK88581	CM000429	EAK88581
Cryptosporidium_parvum_iowa_ii	353152	cgd1_930	EAK88486	EAK88486	CM000429	EAK88486
Cryptosporidium_parvum_iowa_ii	353152	cgd1_940	EAK88485	EAK88485	CM000429	EAK88485
Cryptosporidium_parvum_iowa_ii	353152	cgd1_950	EAK88481	EAK88481	CM000429	EAK88481
Cryptosporidium_parvum_iowa_ii	353152	cgd1_960	EAK88484	EAK88484	CM000429	EAK88484
Cryptosporidium_parvum_iowa_ii	353152	cgd1_970	EAK88483	EAK88483	CM000429	EAK88483
Cryptosporidium_parvum_iowa_ii	353152	cgd1_980	EAZ51327	EAZ51327	CM000429	EAZ51327
Cryptosporidium_parvum_iowa_ii	353152	cgd1_990	EAK88482	EAK88482	CM000429	EAK88482
Cryptosporidium_parvum_iowa_ii	353152	cgd2_10	EAK87394	EAK87394	CM000430	EAK87394
Cryptosporidium_parvum_iowa_ii	353152	cgd2_100	EAK87387	EAK87387	CM000430	EAK87387
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1000	EAK88855	EAK88855	CM000430	EAK88855
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1010	EAZ51368	EAZ51368	CM000430	EAZ51368
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1020	EAK88854	EAK88854	CM000430	EAK88854
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1030	EAZ51369	EAZ51369	CM000430	EAZ51369
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1040	EAZ51370	EAZ51370	CM000430	EAZ51370
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1050	EAK88853	EAK88853	CM000430	EAK88853
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1060	EAK88852	EAK88852	CM000430	EAK88852
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1070	EAK88848	EAK88848	CM000430	EAK88848
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1080	EAK88849	EAK88849	CM000430	EAK88849
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1090	EAK88851	EAK88851	CM000430	EAK88851
Cryptosporidium_parvum_iowa_ii	353152	cgd2_110	EAK87399	EAK87399	CM000430	EAK87399
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1100	EAK88850	EAK88850	CM000430	EAK88850
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1110	EAZ51371	EAZ51371	CM000430	EAZ51371
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1120	EAK88847	EAK88847	CM000430	EAK88847
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1130	EAK88846	EAK88846	CM000430	EAK88846
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1140	EAK88845	EAK88845	CM000430	EAK88845
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1150	EAZ51372	EAZ51372	CM000430	EAZ51372
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1160	EAK88844	EAK88844	CM000430	EAK88844
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1170	EAK88937	EAK88937	CM000430	EAK88937
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1190	EAK88842	EAK88842	CM000430	EAK88842
Cryptosporidium_parvum_iowa_ii	353152	cgd2_120	EAZ51211	EAZ51211	CM000430	EAZ51211
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1200	EAK88843	EAK88843	CM000430	EAK88843
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1210	EAK88841	EAK88841	CM000430	EAK88841
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1220	EAK88835	EAK88835	CM000430	EAK88835
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1230	EAK88840	EAK88840	CM000430	EAK88840
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1240	EAK88921	EAK88921	CM000430	EAK88921
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1250	EAK88920	EAK88920	CM000430	EAK88920
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1260	EAK88838	EAK88838	CM000430	EAK88838
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1270	EAK88839	EAK88839	CM000430	EAK88839
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1280	EAK88837	EAK88837	CM000430	EAK88837
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1290	EAK88836	EAK88836	CM000430	EAK88836
Cryptosporidium_parvum_iowa_ii	353152	cgd2_130	EAK87386	EAK87386	CM000430	EAK87386
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1300	EAK88834	EAK88834	CM000430	EAK88834
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1310	EAK88833	EAK88833	CM000430	EAK88833
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1330	EAK88936	EAK88936	CM000430	EAK88936
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1340	EAK88832	EAK88832	CM000430	EAK88832
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1350	EAK88919	EAK88919	CM000430	EAK88919
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1360	EAZ51373	EAZ51373	CM000430	EAZ51373
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1365	cgd2_1365-1		CM000430	
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1370	EAK88831	EAK88831	CM000430	EAK88831
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1375	cgd2_1375-1		CM000430	
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1376	cgd2_1376-1		CM000430	
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1377	cgd2_1377-1		CM000430	
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1380	EAK88830	EAK88830	CM000430	EAK88830
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1390	EAK88829	EAK88829	CM000430	EAK88829
Cryptosporidium_parvum_iowa_ii	353152	cgd2_140	EAK87401	EAK87401	CM000430	EAK87401
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1400	EAK88828	EAK88828	CM000430	EAK88828
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1410	EAK88824	EAK88824	CM000430	EAK88824
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1420	EAK88827	EAK88827	CM000430	EAK88827
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1430	EAK88826	EAK88826	CM000430	EAK88826
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1440	EAK88918	EAK88918	CM000430	EAK88918
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1450	EAK88825	EAK88825	CM000430	EAK88825
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1460	EAZ51374	EAZ51374	CM000430	EAZ51374
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1470	EAK88823	EAK88823	CM000430	EAK88823
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1480	EAK88821	EAK88821	CM000430	EAK88821
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1490	EAK88822	EAK88822	CM000430	EAK88822
Cryptosporidium_parvum_iowa_ii	353152	cgd2_150	EAK87385	EAK87385	CM000430	EAK87385
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1500	EAK88820	EAK88820	CM000430	EAK88820
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1510	EAK88819	EAK88819	CM000430	EAK88819
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1520	EAK88818	EAK88818	CM000430	EAK88818
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1530	EAK88817	EAK88817	CM000430	EAK88817
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1540	EAK88816	EAK88816	CM000430	EAK88816
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1550	EAK88917	EAK88917	CM000430	EAK88917
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1560	EAK88815	EAK88815	CM000430	EAK88815
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1570	EAK88812	EAK88812	CM000430	EAK88812
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1580	EAK88813	EAK88813	CM000430	EAK88813
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1590	EAK88814	EAK88814	CM000430	EAK88814
Cryptosporidium_parvum_iowa_ii	353152	cgd2_160	EAK87384	EAK87384	CM000430	EAK87384
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1600	EAK88811	EAK88811	CM000430	EAK88811
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1610	EAZ51375	EAZ51375	CM000430	EAZ51375
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1620	EAK88810	EAK88810	CM000430	EAK88810
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1630	EAZ51376	EAZ51376	CM000430	EAZ51376
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1640	EAK88809	EAK88809	CM000430	EAK88809
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1650	EAK88808	EAK88808	CM000430	EAK88808
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1660	EAZ51377	EAZ51377	CM000430	EAZ51377
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1670	EAK88806	EAK88806	CM000430	EAK88806
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1680	EAK88807	EAK88807	CM000430	EAK88807
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1690	EAK88916	EAK88916	CM000430	EAK88916
Cryptosporidium_parvum_iowa_ii	353152	cgd2_170	EAK87397	EAK87397	CM000430	EAK87397
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1700	EAK88915	EAK88915	CM000430	EAK88915
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1710	EAK88805	EAK88805	CM000430	EAK88805
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1720	EAK88804	EAK88804	CM000430	EAK88804
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1730	EAK88803	EAK88803	CM000430	EAK88803
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1740	EAK88802	EAK88802	CM000430	EAK88802
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1745	cgd2_1745-1		CM000430	
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1750	EAK88801	EAK88801	CM000430	EAK88801
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1760	EAK88914	EAK88914	CM000430	EAK88914
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1770	EAK88798	EAK88798	CM000430	EAK88798
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1780	EAK88800	EAK88800	CM000430	EAK88800
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1790	EAK88799	EAK88799	CM000430	EAK88799
Cryptosporidium_parvum_iowa_ii	353152	cgd2_180	EAK87383	EAK87383	CM000430	EAK87383
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1800	EAZ51378	EAZ51378	CM000430	EAZ51378
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1810	EAZ51379	EAZ51379	CM000430	EAZ51379
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1820	EAZ51380	EAZ51380	CM000430	EAZ51380
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1830	EAZ51381	EAZ51381	CM000430	EAZ51381
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1840	EAK88797	EAK88797	CM000430	EAK88797
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1850	EAZ51382	EAZ51382	CM000430	EAZ51382
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1860	EAK88796	EAK88796	CM000430	EAK88796
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1870	EAZ51383	EAZ51383	CM000430	EAZ51383
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1880	EAZ51384	EAZ51384	CM000430	EAZ51384
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1890	EAZ51385	EAZ51385	CM000430	EAZ51385
Cryptosporidium_parvum_iowa_ii	353152	cgd2_190	EAK87382	EAK87382	CM000430	EAK87382
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1900	EAZ51386	EAZ51386	CM000430	EAZ51386
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1910	EAK88790	EAK88790	CM000430	EAK88790
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1920	EAK88795	EAK88795	CM000430	EAK88795
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1930	EAK88794	EAK88794	CM000430	EAK88794
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1940	EAZ51387	EAZ51387	CM000430	EAZ51387
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1950	EAK88793	EAK88793	CM000430	EAK88793
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1960	EAZ51388	EAZ51388	CM000430	EAZ51388
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1970	EAZ51389	EAZ51389	CM000430	EAZ51389
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1980	EAK88792	EAK88792	CM000430	EAK88792
Cryptosporidium_parvum_iowa_ii	353152	cgd2_1990	EAK88791	EAK88791	CM000430	EAK88791
Cryptosporidium_parvum_iowa_ii	353152	cgd2_20	EAK87398	EAK87398	CM000430	EAK87398
Cryptosporidium_parvum_iowa_ii	353152	cgd2_200	EAK87396	EAK87396	CM000430	EAK87396
Cryptosporidium_parvum_iowa_ii	353152	cgd2_2000	EAK88789	EAK88789	CM000430	EAK88789
Cryptosporidium_parvum_iowa_ii	353152	cgd2_2010	EAK88788	EAK88788	CM000430	EAK88788
Cryptosporidium_parvum_iowa_ii	353152	cgd2_2020	EAK88787	EAK88787	CM000430	EAK88787
Cryptosporidium_parvum_iowa_ii	353152	cgd2_2030	EAK88786	EAK88786	CM000430	EAK88786
Cryptosporidium_parvum_iowa_ii	353152	cgd2_2040	EAK88785	EAK88785	CM000430	EAK88785
Cryptosporidium_parvum_iowa_ii	353152	cgd2_2050	EAK88913	EAK88913	CM000430	EAK88913
Cryptosporidium_parvum_iowa_ii	353152	cgd2_2060	EAK88784	EAK88784	CM000430	EAK88784
